confusion_matrix_iteracion_20.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_21.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_22.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_23.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_24.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_25.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_26.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_27.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_28.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_29.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_30.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_31.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_32.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_33.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_34.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_35.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_36.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_37.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_38.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_39.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_40.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_41.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_42.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_43.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_44.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_45.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_46.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_47.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_48.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_49.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_50.txt: Accuracy = 0.9950, Precision = 0.5000, Recall = 1.0000, Measure = 0.6667
confusion_matrix_iteracion_51.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_52.txt: Accuracy = 0.9925, Precision = 0.4000, Recall = 1.0000, Measure = 0.5714
confusion_matrix_iteracion_53.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_54.txt: Accuracy = 0.9850, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_55.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_56.txt: Accuracy = 0.9850, Precision = 0.2500, Recall = 1.0000, Measure = 0.4000
confusion_matrix_iteracion_57.txt: Accuracy = 1.0000, Precision = 1.0000, Recall = 1.0000, Measure = 1.0000
confusion_matrix_iteracion_58.txt: Accuracy = 0.9700, Precision = 0.0833, Recall = 0.5000, Measure = 0.1429
confusion_matrix_iteracion_59.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_60.txt: Accuracy = 0.9850, Precision = 0.5833, Recall = 0.8750, Measure = 0.7000
confusion_matrix_iteracion_61.txt: Accuracy = 0.9925, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_62.txt: Accuracy = 0.9650, Precision = 0.2500, Recall = 0.6667, Measure = 0.3636
confusion_matrix_iteracion_63.txt: Accuracy = 0.9925, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_64.txt: Accuracy = 0.9525, Precision = 0.1429, Recall = 0.7500, Measure = 0.2400
confusion_matrix_iteracion_65.txt: Accuracy = 0.9625, Precision = 0.2353, Recall = 0.6667, Measure = 0.3478
confusion_matrix_iteracion_66.txt: Accuracy = 0.9975, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_67.txt: Accuracy = 1.0000, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_68.txt: Accuracy = 0.9500, Precision = 0.3500, Recall = 0.5000, Measure = 0.4118
confusion_matrix_iteracion_69.txt: Accuracy = 0.9975, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_70.txt: Accuracy = 0.9600, Precision = 0.4500, Recall = 0.6429, Measure = 0.5294
confusion_matrix_iteracion_71.txt: Accuracy = 0.9875, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_72.txt: Accuracy = 0.9650, Precision = 0.6522, Recall = 0.7143, Measure = 0.6818
confusion_matrix_iteracion_73.txt: Accuracy = 0.9925, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_74.txt: Accuracy = 0.9425, Precision = 0.3077, Recall = 0.6154, Measure = 0.4103
confusion_matrix_iteracion_75.txt: Accuracy = 0.9800, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_76.txt: Accuracy = 0.9625, Precision = 0.3684, Recall = 0.7000, Measure = 0.4828
confusion_matrix_iteracion_77.txt: Accuracy = 0.9875, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_78.txt: Accuracy = 0.9450, Precision = 0.2857, Recall = 0.4615, Measure = 0.3529
confusion_matrix_iteracion_79.txt: Accuracy = 0.9800, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_80.txt: Accuracy = 0.9375, Precision = 0.2381, Recall = 0.3571, Measure = 0.2857
confusion_matrix_iteracion_81.txt: Accuracy = 0.9725, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_82.txt: Accuracy = 0.9425, Precision = 0.4545, Recall = 0.4762, Measure = 0.4651
confusion_matrix_iteracion_83.txt: Accuracy = 0.9800, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_84.txt: Accuracy = 0.9350, Precision = 0.2500, Recall = 0.3125, Measure = 0.2778
confusion_matrix_iteracion_85.txt: Accuracy = 0.9725, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_86.txt: Accuracy = 0.9250, Precision = 0.1579, Recall = 0.1765, Measure = 0.1667
confusion_matrix_iteracion_87.txt: Accuracy = 0.9750, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_88.txt: Accuracy = 0.9300, Precision = 0.3333, Recall = 0.2727, Measure = 0.3000
confusion_matrix_iteracion_89.txt: Accuracy = 0.9725, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_90.txt: Accuracy = 0.9475, Precision = 0.2727, Recall = 0.1875, Measure = 0.2222
confusion_matrix_iteracion_91.txt: Accuracy = 0.9650, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_92.txt: Accuracy = 0.9275, Precision = 0.0556, Recall = 0.0769, Measure = 0.0645
confusion_matrix_iteracion_93.txt: Accuracy = 0.9625, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_94.txt: Accuracy = 0.9650, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_95.txt: Accuracy = 0.9350, Precision = 0.4615, Recall = 0.2400, Measure = 0.3158
confusion_matrix_iteracion_96.txt: Accuracy = 0.9675, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_97.txt: Accuracy = 0.9275, Precision = 0.4000, Recall = 0.2308, Measure = 0.2927
confusion_matrix_iteracion_98.txt: Accuracy = 0.9575, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_99.txt: Accuracy = 0.9325, Precision = 0.2941, Recall = 0.2500, Measure = 0.2703
confusion_matrix_iteracion_100.txt: Accuracy = 0.9725, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_101.txt: Accuracy = 0.9350, Precision = 0.2143, Recall = 0.1667, Measure = 0.1875
confusion_matrix_iteracion_102.txt: Accuracy = 0.9650, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_103.txt: Accuracy = 0.9425, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_104.txt: Accuracy = 0.9625, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_105.txt: Accuracy = 0.9550, Precision = 0.5000, Recall = 0.1111, Measure = 0.1818
confusion_matrix_iteracion_106.txt: Accuracy = 0.9650, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_107.txt: Accuracy = 0.9575, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_108.txt: Accuracy = 0.9675, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_109.txt: Accuracy = 0.9600, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_110.txt: Accuracy = 0.9675, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_111.txt: Accuracy = 0.9625, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_112.txt: Accuracy = 0.9675, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_113.txt: Accuracy = 0.9625, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_114.txt: Accuracy = 0.9700, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_115.txt: Accuracy = 0.9700, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_116.txt: Accuracy = 0.9700, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_117.txt: Accuracy = 0.9700, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_118.txt: Accuracy = 0.9700, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
confusion_matrix_iteracion_119.txt: Accuracy = 0.9725, Precision = 0.0000, Recall = 0.0000, Measure = 0.0000
